Insgesamte Daten;;;;;;;;;;Schraubendaten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schrittdaten Schritt 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Verschraubungsart;Name der virtuellen Station;Eindeutige Werkzeugkennung;FIN;Gesamtstatus;Gesamtstatus zusätzl. Info.;Datum und Uhrzeit;Name der Chargensequenz;Gruppensequenzzähler;Gruppenzählung;Status;Statusinfo;Verschraubungsprogramm;Anhaltefehler;Fehler;Ausfall-Schraubstufe;Verstrichene Zeit [s];Sollmoment [Nm];Abschließender Drehmoment [Nm];Drehmoment-Untergrenze [Nm];Drehmoment-Obergrenze [Nm];Zeit für Enddrehmoment [ms];Sollwinkel [Grad];Endwinkel [Grad];Start Endwinkel [Grad];Winkel-Untergrenze [Grad];Winkel-Obergrenze [Grad];Istwinkelausgleich [Grad];Strom Monitoring [A];Strom low limit [A];Strom high limit [A];Strom bei Abschaltung [A];Einschraubwinkel [Grad];Einschraubwinkel low limit [Grad];Einschraubwinkel high limit [Grad];Einschraubwinkel Torque trigger [Nm];Einschraubzeit abgeschlossen [ms];Selbstschneide-Drehmoment [Nm];Selbstschneide-Drehmoment low limit [Nm];Selbstschneide-Drehmoment high limit [Nm];Sicherungsmoment [Nm];Sicherungsmoment low limit [Nm];Sicherungsmoment high limit [Nm];Drehmomentdifferenz [Nm];Korrelationsfaktor Weiterzugsmoment [%];Anzahl Pulse;Zieltext;Monitor Drehmoment [Nm];Monitor Winkelüberwachung [Grad];Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;Schraubstufennummer;Schritttyp;Schrittkategorie;Pfad;Gemeldeter Versuch;Status;Anhaltefehler;Winkel [Grad];Spitzendrehmoment [Nm];Abschalt-Drehmoment [Nm];Drehmomentanstieg [Nm/Grad];Abweichung Drehmomentanstieg [Nm];Gewindeausriss [Grad];Verstrichene Zeit [s];Spitzendrehmoment im Drehwinkelfenster [Nm];Niedrigstes Drehmoment im Drehwinkelfenster [Nm];Drehmoment nach Anzeige hoch [Nm];Winkel bei Drehmoment nach Anzeige hoch [Grad];Drehmoment nach Anzeige niedrig [Nm];Winkel bei Drehmoment nach Anzeige niedrig [Grad];Winkel für Streckgrenze [Grad];Spitzengradient [Nm/Grad];Streckgrenzengradient [Nm/Grad];Streckgrenzen-Drehmoment [Nm];Sicherungsmoment [Nm];Abschaltstrom [A];Drehmomentgradient [Nm/Grad];Klick-Drehmoment [Nm];Klick-Winkel [Grad];Pulszahl;Fehler;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;23/R5-01-1023/S23-39    ;Verschraubung IO;;25.07.2025 13:14:45;;;;Verschraubung IO;Verschraubung IO;39.FOT-Z R - 23;;;;1,74;1,80;1,83;1,62;1,98;;;108,1;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,08;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;980,6;0,84;0,00;0,000;0,00;0,0;0,98;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;108,1;1,83;0,00;0,000;0,00;0,0;0,53;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;06/R5-01-1006/S06-38    ;Verschraubung IO;;25.07.2025 13:14:40;;;;Verschraubung IO;Verschraubung IO;38.FOT-Z R - 06;;;;1,67;1,40;1,40;1,26;1,54;;;166,7;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;630,6;0,71;0,00;0,000;0,00;0,0;0,86;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;166,7;1,40;0,00;0,000;0,00;0,0;0,58;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;10/R5-01-1010/S10-37    ;Verschraubung IO;;25.07.2025 13:14:37;;;;Verschraubung IO;Verschraubung IO;37.FOT-Z R - 10;;;;1,49;1,40;1,42;1,26;1,54;;;63,3;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,08;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1235,2;0,72;0,00;0,000;0,00;0,0;1,01;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;63,3;1,42;0,00;0,000;0,00;0,0;0,25;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;04/R5-01-1004/S04-36    ;Verschraubung IO;;25.07.2025 13:14:33;;;;Verschraubung IO;Verschraubung IO;36.FOT-Z R - 04;;;;1,28;1,40;1,41;1,26;1,54;;;40,3;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;634,8;0,78;0,00;0,000;0,00;0,0;0,87;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;40,3;1,41;0,00;0,000;0,00;0,0;0,18;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;01/R5-01-1001/S01-07    ;Verschraubung IO;;25.07.2025 13:06:44;;;;Verschraubung IO;Verschraubung IO;7.FAT L - 01;;;;2,02;1,80;1,81;1,62;1,98;;;305,3;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,08;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1099,0;0,84;0,00;0,000;0,00;0,0;0,90;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;305,3;1,81;0,00;0,000;0,00;0,0;0,88;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;02/R5-01-1002/S02-06    ;Verschraubung IO;;25.07.2025 13:06:40;;;;Verschraubung IO;Verschraubung IO;6.FAT L - 02;;;;1,31;1,80;1,82;1,62;1,98;;;28,2;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1105,3;0,93;0,00;0,000;0,00;0,0;0,93;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;28,2;1,82;0,00;0,000;0,00;0,0;0,15;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;10/R5-01-1010/S10-05    ;Verschraubung IO;;25.07.2025 13:06:36;;;;Verschraubung IO;Verschraubung IO;5.FAT L - 10;;;;1,47;1,80;1,81;1,62;1,98;;;85,2;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,09;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;752,2;0,81;0,00;0,000;0,00;0,0;0,87;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;85,2;1,81;0,00;0,000;0,00;0,0;0,37;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;03/R5-01-1003/S03-04    ;Verschraubung IO;;25.07.2025 13:06:32;;;;Verschraubung IO;Verschraubung IO;4.FAT L - 03;;;;2,26;1,40;1,41;1,26;1,54;;;406,9;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,08;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1063,4;0,79;0,00;0,000;0,00;0,0;0,94;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;406,9;1,41;0,00;0,000;0,00;0,0;1,09;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;23/R5-01-1023/S23-03    ;Verschraubung IO;;25.07.2025 13:06:27;;;;Verschraubung IO;Verschraubung IO;3.FAT L - 23;;;;1,65;1,40;1,41;1,26;1,54;;;152,3;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,08;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1087,5;0,75;0,00;0,000;0,00;0,0;0,88;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;152,3;1,41;0,00;0,000;0,00;0,0;0,53;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;11/R5-01-1011/S11-02    ;Verschraubung IO;;25.07.2025 13:06:23;;;;Verschraubung IO;Verschraubung IO;2.FAT L - 11;;;;1,33;1,40;1,41;1,26;1,54;;;43,2;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,12;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;881,1;0,73;0,00;0,000;0,00;0,0;0,91;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;43,2;1,41;0,00;0,000;0,00;0,0;0,19;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;12/R5-01-1012/S12-01    ;Verschraubung IO;;25.07.2025 13:06:20;;;;Verschraubung IO;Verschraubung IO;1.FAT L - 12;;;;1,34;1,40;1,40;1,26;1,54;;;40,7;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,2;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1085,9;0,73;0,00;0,000;0,00;0,0;0,93;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;40,7;1,40;0,00;0,000;0,00;0,0;0,18;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;15/R5-01-1015/S15-27    ;Verschraubung IO;;25.07.2025 13:03:37;;;;Verschraubung IO;Verschraubung IO;27.FAT R - 25;;;;1,39;1,80;1,80;1,62;1,98;;;46,5;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,09;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1034,6;0,86;0,00;0,000;0,00;0,0;0,95;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;46,5;1,80;0,00;0,000;0,00;0,0;0,21;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;30/R5-01-1030/S30-26    ;Verschraubung IO;;25.07.2025 13:03:33;;;;Verschraubung IO;Verschraubung IO;26.FAT R - 24;;;;1,43;1,80;1,80;1,62;1,98;;;55,6;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1018,5;0,82;0,00;0,000;0,00;0,0;0,95;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;55,6;1,80;0,00;0,000;0,00;0,0;0,25;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;32/R5-01-1032/S32-25    ;Verschraubung IO;;25.07.2025 13:03:29;;;;Verschraubung IO;Verschraubung IO;25.FAT R - 27;;;;1,39;1,80;1,81;1,62;1,98;;;55,0;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,2;0,10;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;893,9;0,82;0,00;0,000;0,00;0,0;0,90;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;55,0;1,81;0,00;0,000;0,00;0,0;0,26;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;33/R5-01-1033/S33-24    ;Verschraubung IO;;25.07.2025 13:03:26;;;;Verschraubung IO;Verschraubung IO;24.FAT R - 07;;;;1,36;1,40;1,41;1,26;1,54;;;33,1;0,7;3,0;720,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,1;0,06;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;965,3;0,75;0,00;0,000;0,00;0,0;0,97;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;33,1;1,41;0,00;0,000;0,00;0,0;0,15;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;07/R5-01-1007/S07-23    ;Verschraubung IO;;25.07.2025 13:03:22;;;;Verschraubung IO;Verschraubung IO;23.FAT R - 09;;;;1,55;1,80;1,81;1,62;1,98;;;91,9;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,2;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;1194,5;0,91;0,00;0,000;0,00;0,0;0,96;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;91,9;1,81;0,00;0,000;0,00;0,0;0,35;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;08/R5-01-1008/S08-22    ;Verschraubung IO;;25.07.2025 13:03:18;;;;Verschraubung IO;Verschraubung IO;22.FAT R - 33;;;;1,61;1,80;1,81;1,62;1,98;;;115,1;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,10;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;696,1;0,82;0,00;0,000;0,00;0,0;0,94;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;115,1;1,81;0,00;0,000;0,00;0,0;0,44;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
Einzelwerkzeug;Station 5;4230 2890 80H3600001;01/R5-01-1001/S01-07    ;Verschraubung IO;;25.07.2025 12:31:52;;;;Verschraubung IO;Verschraubung IO;7.FAT L - 01;;;;1,83;1,80;1,80;1,62;1,98;;;214,2;0,9;0,0;99999,0;;;;;;;;;;;;;;;;;;;;;;;1;Anziehen bis Winkel;Softstart;;;IO;;90,0;0,07;0,00;0,000;0,00;0,0;0,13;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;2;Einschrauben;Eindrehen;;;IO;;944,2;0,82;0,00;0,000;0,00;0,0;0,90;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;3;Warten;;;;IO;;0,0;0,00;0,00;0,000;0,00;0,0;0,10;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;4;Anziehen bis Drehmoment;Endwert;;;IO;;214,2;1,80;0,00;0,000;0,00;0,0;0,69;0,00;0,00;0,00;0,0;0,00;0,0;0,0;0,000;0,000;0,00;0,00;0,00;0,000;0,00;0,0;0;;
